Language,ProjectName,CommitHash,List_of_CI_impacted_files,Commit_Message
Python,jay0lee/GAM,https://github.com/jay0lee/GAM/commit/630abbd0fc8fca100c9abd6fbd7a20d7dc44aeb4,[.travis.yml],merge cleanup
Python,jazzband/django-redis,https://github.com/jazzband/django-redis/commit/4893a3566e40169bd1a3b6387f9d53ffce5bbb21,[.travis.yml],Fix merge cleanups causing Travis test failures  * Remove missed references to fakeredis. Remained after merge of #278. * Fixed missed import ordering. Remained after merge of #275.
Python,jazzband/django-taggit,https://github.com/jazzband/django-taggit/commit/ccbc0016664c71b171da243b1c3247a092d64032,[.travis.yml],Use tox-travis and build stages   This should clean up a lot of this stuff
Python,jazzband/pip-tools,https://github.com/jazzband/pip-tools/commit/9f1a8221eed3d5933299f5f66c2c51f9d06b3b31,[.appveyor.yml;.travis.yml],Update repository for pip 18  - Restructure repository code for better modularity - Pip team has been working on the resolver a bit so this will make it   easier to modify that code on its own - Update tests  Signed-off-by: Dan Ryan <dan@danryan.co>
Python,jazzband/sorl-thumbnail,https://github.com/jazzband/sorl-thumbnail/commit/ff9a307955e7df9070b039b419b5f864f86f71bc,[.travis.yml],Refactor the Travis build matrix  Using Python versions from Travis. More verbose  but should work better.
Python,jiaaro/pydub,https://github.com/jiaaro/pydub/commit/f5792be90ef00a05c828622706b18950a0bfc2d2,[.travis.yml],refactoring and add macOS to travis
Python,jleetutorial/dockerapp,https://github.com/jleetutorial/dockerapp/commit/a73e6a031d04cf3d298da51f7c475c97e152e86c,[.circleci/config.yml],clean up
Python,joke2k/faker,https://github.com/joke2k/faker/commit/a8f645936a32c238916a785315cca497a4a523fb,[.travis.yml],clean up travis requirement
Python,jrnl-org/jrnl,https://github.com/jrnl-org/jrnl/commit/a01fb67c87e11f942adacff036be73d39ecca587,[.travis.yml],[#757] Clean up travis yaml file for readability
Python,jrnl-org/jrnl,https://github.com/jrnl-org/jrnl/commit/1b9748e5ceb6dabc62a8bd05e094143c352bdce2,[.travis.yml],[#757] Clean up travis yaml file for readability
Python,jrnl-org/jrnl,https://github.com/jrnl-org/jrnl/commit/824aac78cfd2efe386a356854a29d4dc92158bce,[.travis.yml],Add support for Python 3.9 and fix 3.9 build (#1054)  * Support Python 3.9 release in build instead of using 3.9 beta * Revert Linux and Mac 3.9 definitions since release versions are not working on either * Run poetry update * Try out Python 3.10 support on all platforms with allow_failures on * Adding c:\Python310 path reference for Python 3.10 Windows build * Clean up unnecessary TOML modification in 3.9 build and always upgrade pyenv in Mac builds * Clean up unnecessary before_install step on Mac and change 3.9-dev->3.9 definition on Linux * Reverting Linux Python version to 3.9-dev so that it will run
Python,jrnl-org/jrnl,https://github.com/jrnl-org/jrnl/commit/ebba342779197935694ad2a21c40315e45eee800,[.travis.yml],Add support for Python 3.9 and fix 3.9 build (#1054)  * Support Python 3.9 release in build instead of using 3.9 beta * Revert Linux and Mac 3.9 definitions since release versions are not working on either * Run poetry update * Try out Python 3.10 support on all platforms with allow_failures on * Adding c:\Python310 path reference for Python 3.10 Windows build * Clean up unnecessary TOML modification in 3.9 build and always upgrade pyenv in Mac builds * Clean up unnecessary before_install step on Mac and change 3.9-dev->3.9 definition on Linux * Reverting Linux Python version to 3.9-dev so that it will run
Python,jupyterhub/zero-to-jupyterhub-k8s,https://github.com/jupyterhub/zero-to-jupyterhub-k8s/commit/08e302aee69e501a9e14b207534d231e5b1c3139,[.travis.yml],Cleanup and test k8s 1.16 with allow_failures
Python,jupyterhub/zero-to-jupyterhub-k8s,https://github.com/jupyterhub/zero-to-jupyterhub-k8s/commit/2f42d275afa9ee3dd635b4af44103419a444c5f5,[.travis.yml],cleanup: remove old deploy secret
Python,kivy/kivy,https://github.com/kivy/kivy/commit/10254296632df3bb69fa590fa7e65d11131ca020,[.travis.yml],a bit of travis refactoring
Python,kkroening/ffmpeg-python,https://github.com/kkroening/ffmpeg-python/commit/faf70b6295afc2891a43ab4269c779da66f686c5,[.travis.yml],#4: clean up travis config
Python,kyuupichan/electrumx,https://github.com/kyuupichan/electrumx/commit/9635ab6a8b46ccca7151b9c95a6f1202574e7a11,[.travis.yml],tx.py: clean up
Python,librosa/librosa,https://github.com/librosa/librosa/commit/6400b27ac095d685294009a721315e6444e654f4,[.travis.yml],more cleanup in travis config
Python,librosa/librosa,https://github.com/librosa/librosa/commit/446f8ae86832b5b9d095fb714ce2cc82ee1fc533,[.travis.yml],trying the new travis build script  cache detection logic isn't quite there  fix overwriting directory creation  fixing install path in travis script  restructured install script  still fixing the new build script  trying samplerate through apt again  reverting back to old samplerate install  forgot to uncomment a line  forgot to activate source  fixing parse errors in travis  remove previous coverage results in nose  now that we're caching  changed the cache check logic
Python,lisa-lab/DeepLearningTutorials,https://github.com/lisa-lab/DeepLearningTutorials/commit/1ac95d384bc07bf89e124b8cb9e54f91dc11679e,[.travis.yml],make install of Pillow less verbose and travis config clean up and test with python 2.5
Python,lxml/lxml,https://github.com/lxml/lxml/commit/eb347379bf1ceb79626af8decaafab877281558c,[.appveyor.yml],clean up appveyor build script some more
Python,lxml/lxml,https://github.com/lxml/lxml/commit/f9a14a3e37dac414503d682d69d9cb51f69192b2,[.appveyor.yml],clean up appveyor build script some more
Python,lxml/lxml,https://github.com/lxml/lxml/commit/75087722bb2d475318ff56c40e28db996733c073,[.travis.yml],Minor cleanup of travis config.
Python,mantl/mantl,https://github.com/mantl/mantl/commit/e5f9bb076095b237e1172e6fd8df69e1162a78af,[.travis.yml],Add logging  set global docker envs in travis  When I ported the setup logic to python  I did not adding any logging output. I have fixed that  by including helpful messages to users on what the setup is currently doing. I also have the setup script set the SSH_KEY env if none is set  instead of aborting.  I was forgetting to add settings to multiple places  so I figured that it was time for some DRY refactoring. This adds global envs for the docker run lines  to make it easier to keep things consistent.  For example  I changed docker run to attach stdout & stderr instead of allocating a pseudo-tty. This change allows the security setup script to generate credentials randomly  as they did before.  The volume parts of the docker run call need to be placed on the same lines  because that's the most direct way to ensure that they are populated to the correct values. If there is a DRY way of doing this  that would be better  but I can't think of anything right now.  During my heavy edits of the travis file  I found that the indentation was inconsistent. I ensured that my editor had the correct tab/space settings  and adjusted the indentation.
Python,mantl/mantl,https://github.com/mantl/mantl/commit/ff856645c2c3fbc3d07d32eeca1877956d8bb2a3,[.travis.yml],[TRAVIS] merge all python scripts  rm docker  We have lots of python scripts all doing different things  and relying on env vars and exit codes to track state. These changes combine all of the python scripts into one  travis.py. The idea here is that if you want to add functionality  add to the script.  I'm also trying to remove Docker as a dependency for testing. I did spend a lot of time working on it  but it was a cludgy solution to a problem that other tools can fix.  Commits that have been squashed into this one:  [TRAVIS] Clean up new travis.py script  [TRAVIS] Add finishing touches to travis.py  [TRAVIS] Apply suggestions from @siddharthist  This commit adds changes following suggestions from Langston. Mostly  they are changes from a functional style to a more imperitive style. I also made the health checks a separate invocation within .travis.yml.  [TRAVIS] Fix syntax errors in travis.py  I was missing parens in two places.  [TRAVIS DEBUG] Is PYTHON_PATH being set correctly?  [TRAVIS DEBUG] wrong place to echo  [TRAVIS DEBUG] s/PYTHON_PATH/PYTHONPATH  [TRAVIS DEBUG] Change sys.path  not PYTHONPATH  [TRAVIS DEBUG] I forgot to import time?!  [TRAVIS DEBUG] change curl opts  [TRAVIS] Add TERRAFORM_VERSION to .travis.yml  [TRAVIS] Use str.format to inject TF version  [TRAVIS] Don't cache TF binaries  unzip elsewhere  [TRAVIS] Add cache config  debug PATH  [TRAVIS] Explicitly expand HOME  [TRAVIS] Use `os.environ['HOME']` instead of PATH  I was looking at the output of the PATH var for travis  and I noticed that `/home/travis/bin` was already there. Then I realized that travis.py wasn't expanding envvars still. While I could use the expand env vars functionality in os  I want to explicitly use HOME  since that should be simpler to change in the future.  [TRAVIS] Symlink terraform file  [TRAVIS] Start ssh-agent  [TRAVIS] Start ssh-agent in .travis.yml  [TRAVIS] Call security-setup  [TRAVIS] Preprocess tfstate  extract hostname + ip  fix indentation  better error message  skip health checks for linted providers
Python,matplotlib/matplotlib,https://github.com/matplotlib/matplotlib/commit/bc424da1fbdd6e037269b4646f2c9555efa98c1e,[.travis.yml],Refactor uploading to S3
Python,matplotlib/matplotlib,https://github.com/matplotlib/matplotlib/commit/8aced305127ee11a80813e8bc001d8509917c19a,[.travis.yml],Refactor S3 uploading
Python,matplotlib/matplotlib,https://github.com/matplotlib/matplotlib/commit/72e1929de98e1b676d5498049dc15b7bcb19e79d,[.travis.yml],Refactoring S3 uploads yet again
Python,matplotlib/matplotlib,https://github.com/matplotlib/matplotlib/commit/aa4d19cc87fc7fb25b4f5427b87572f8ca8e5eb6,[appveyor.yml],BLD: Cleanup env vars after basedir change
Python,matplotlib/matplotlib,https://github.com/matplotlib/matplotlib/commit/bd08e4c972aeec05d3cdb18dc51620c7a2a380a5,[.travis.yml],Cleanup Yaml syntax in script section:
Python,matplotlib/matplotlib,https://github.com/matplotlib/matplotlib/commit/1d582bc05a54dcccf7760803aa7fc3abdf7699cd,[.travis.yml],Cleanup Yaml syntax in after section:
Python,matplotlib/matplotlib,https://github.com/matplotlib/matplotlib/commit/428547dbfc980485964fad33a1cb5500f7171281,[appveyor.yml],Appveyor: cleanup working dir before conda build
Python,matplotlib/matplotlib,https://github.com/matplotlib/matplotlib/commit/76aca8eb5eddb2faeb7f226ea8168a92d5218a8d,[appveyor.yml],Cleanup appveyor.yml.  - Rename to `.appveyor.yml`  consistently with `.travis.yml` (https://www.appveyor.com/docs/build-configuration/#yaml-file-alternative-naming). - Remove redundant leading `cmd:` (https://www.appveyor.com/docs/build-configuration/#script-blocks-in-build-configuration "By default  script line is treated as batch command"). - Remove redundant quotes (w.r.t. yaml format); minor formatting changes. - Replace `git clean -d -x -f` by `git clean -xdfq` to shorten the log.
Python,matplotlib/matplotlib,https://github.com/matplotlib/matplotlib/commit/5572869764a6314e6cff6ebf63f134a008340c5a,[.appveyor.yml],MNT: Clean up AppVeyor a bit  Upload coverage as part of post processing rather than test script. Also remove duplicated command to visualize test results.
Python,matplotlib/matplotlib,https://github.com/matplotlib/matplotlib/commit/d44b8714cc8c39956541054ca48e0c0d26f5b3a4,[.travis.yml],Inline $MPLLOCALFREETYPE/$PYTEST_ADDOPTS/$NPROC in .travis.yml.  They're each used in only a single place so inlining them makes their usage simpler to follow.  Also various small cleanups to .travis.yml.
Python,matplotlib/matplotlib,https://github.com/matplotlib/matplotlib/commit/438eddead0c7645a6a325213c29201e8343ef1cd,[.appveyor.yml],Drop mention of msinttypes in Windows build.  It provides stdint.h/inttypes.h but that's unneeded since MSVC 2013; building for Py3.6 requires MSVC 2015 anyways.  See https://github.com/conda-forge/msinttypes-feedstock https://devblogs.microsoft.com/cppblog/c99-library-support-in-visual-studio-2013/ https://packaging.python.org/guides/packaging-binary-extensions/#binary-extensions-for-windows  Also misc. cleanups to .appveyor.yml.
Python,mdn/kuma,https://github.com/mdn/kuma/commit/f0b559812343e13fa1efa1ae74f8fa30453eaadc,[.travis.yml],cleanups from #2532
Python,mdn/kuma,https://github.com/mdn/kuma/commit/96c7b90bb9496759fcc638e825bc34a23be3578d,[.travis.yml],bug 1467518: Add Python 3.6 build target  Add a optional TravisCI build that runs the tests under Python 3.6. This requires changing the way the builds are configured so that most will continue to run under Python 2.7.  Clean up the tox.ini configuration to call this build "pytest" rather than "py27"  and fix the locales target.
Python,mdn/kuma,https://github.com/mdn/kuma/commit/ed2237e49575e6a88ea05a2396aac5eae60d6cbe,[.travis.yml],refactoring
Python,mesonbuild/meson,https://github.com/mesonbuild/meson/commit/d3d37c4296a0d6a222ca4b22defaa66e6a34ecbc,[.travis.yml],Travis conf cleanup.
Python,mher/flower,https://github.com/mher/flower/commit/83cd8ae8f55cea5b2ddf88b467f4d0894772b954,[.travis.yml],Cleanup .travis.yml
Python,microsoft/nni,https://github.com/microsoft/nni/commit/d6bfe2a937b1438f9785a77823350e83a6408831,[examples/trials/auto-gbdt/config.yml;examples/trials/ga_squad/config.yml;examples/trials/mnist-annotation/config.yml;examples/trials/mnist-batch-tune-keras/config.yml;examples/trials/mnist-keras/config.yml;examples/trials/mnist-smartparam/config.yml;examples/trials/mnist/config.yml;examples/trials/pytorch_cifar10/config.yml],Refactor nnictl and add config_pai.yml (#144)  * fix nnictl bug  * add hdfs host validation  * fix bugs  * fix dockerfile  * fix install.sh  * update install.sh  * fix dockerfile  * Set timeout for HDFSUtility exists function  * remove unused TODO  * fix sdk  * add optional for outputDir and dataDir  * refactor dockerfile.base  * Remove unused import in hdfsclientUtility  * add config_pai.yml  * refactor nnictl create logic and add colorful print  * fix nnictl stop logic  * add annotation for config_pai.yml  * add document for start experiment  * fix config.yml  * fix document
Python,mkdocs/mkdocs,https://github.com/mkdocs/mkdocs/commit/06724c1c50bfdf67c8e9e48afef59d2bcf717c09,[.travis.yml;appveyor.yml],Add a git cleanup to the CI runs
Python,mkdocs/mkdocs,https://github.com/mkdocs/mkdocs/commit/bbbc5945ba79019c7976cb8c895b64270a50d525,[.travis.yml],Refactor .travis.yml to use matrix. (#1275)  Travis-CI no longer installs all supported Python versions by default. We need to define the Python version(s) we want in the `python` config setting to ensure that that version is installed before running the tests. Therefore  we need a matrix of `python` and `env` settings to ensure the proper Python versions are matched up with their corresponding tox environments. We can also isolate dependencies to specific envs.
Python,mkdocs/mkdocs,https://github.com/mkdocs/mkdocs/commit/74660b8254573feb77a926f279bb43226eb47f3e,[.travis.yml],Refactor .travis.yml to use matrix. (#1274)  Refactor .travis.yml to use matrix.  Travis-CI no longer installs all supported Python versions by default. We need to define the Python version(s) we want in the `python` config setting to ensure that that version is installed before running the tests. Therefore  we need a matrix of `python` and `env` settings to ensure the proper Python versions are matched up with their corresponding tox environments. We can also isolate dependencies to specific envs.
Python,mlflow/mlflow,https://github.com/mlflow/mlflow/commit/8b34a2c2830854d9aea54cbc8e8f090d5e2a439d,[_config.yml],cleanup _config.yml
Python,mne-tools/mne-python,https://github.com/mne-tools/mne-python/commit/1595660788caf3217335f6b40450e3ddccc5e13a,[.travis.yml],Cleanup + comments
Python,mne-tools/mne-python,https://github.com/mne-tools/mne-python/commit/17ffea91f5034005e6b47d8c9a89647bb11a678c,[.travis.yml],MAINT: Refactor travis (#6753)  * MAINT: Refactor travis  * MAINT: Temporary workaround  * FIX: Better workaround  * FIX: Depth  * FIX: 3.5  * ENH: Try again  * FIX: Again  * Whatever  * FIX: Actually install what we want
Python,mne-tools/mne-python,https://github.com/mne-tools/mne-python/commit/e68d1963fee51c78969eb2523e9877a62024fb8a,[.circleci/config.yml;.travis.yml],MAINT: Clean up VTK and add to pre on Azure (#7780)  * MAINT: Clean up VTK and add to pre on Azure  * FIX: Move from rackcdn  * FIX: Old syntax  * FIX: Split  * FIX: Again  * FIX: Another  * FIX: cant spell  * FIX: Semicolons  * FIX: rackcdn  * FIX: Skips on Azure  * FIX: Better check?  * FIX: Fine windows  * FIX: Flake
Python,mobolic/facebook-sdk,https://github.com/mobolic/facebook-sdk/commit/c8bce69295638a4fa49b5b0281732294f5ebe242,[.travis.yml],Install doc8 to lint RestructuredText files.
Python,mobolic/facebook-sdk,https://github.com/mobolic/facebook-sdk/commit/df69ea5f8d1a8499aab070185fd9dc0ffd513659,[.travis.yml],Install pygments in Travis CI.  This might stop our RestructuredText linting with doc8 from failing with a "D000 Cannot analyze code. Pygments package not found." error message.
Python,mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver/commit/3359f850197f9129ed4d6f81be8fa96da1a8ff23,[.evergreen/config.yml],Simplify and cleanup evergreen config
Python,mozilla/MozDef,https://github.com/mozilla/MozDef/commit/e00015d71f890605119464b56e8ec3a6231903c5,[.travis.yml],clean up test targets update documentation
Python,mozilla/MozDef,https://github.com/mozilla/MozDef/commit/7e72569d55e24f4b7230be15296e6eaa2800c6e3,[.travis.yml],allow for make TEST_CASE=tests/alerts/test_proxy_drop_exfil_execute.py cleanups don't shutdown test env on test completion as i suspect it doesnt work for some people's workflow
Python,mozilla/treeherder,https://github.com/mozilla/treeherder/commit/27d8f69deee1b45e02940c7cd7b045ec281673c7,[.travis.yml],Bug 1169178 - Consolidate peep invocations  There's no need to make multiple calls to peep - we can just combine them into one. Not changing the puppet instances for Vagrant  since the calls are made in two separate puppet modules and so would require a bit of refactoring  which is going to occur in bug 1074151 and friends.
Python,mozilla/treeherder,https://github.com/mozilla/treeherder/commit/7eb602e41a506f6f36104a8b167f51710c1b2d78,[.travis.yml],Bug 1219889 - Travis: Misc command syntax cleanup
Python,mushorg/conpot,https://github.com/mushorg/conpot/commit/187b0b592c3c0ba2fd6b466ba84a0ba19c8b94b9,[.travis.yml],more travis cleanup
Python,mushorg/conpot,https://github.com/mushorg/conpot/commit/8bf0415c6a5dea16c584303ae697aacabca560fd,[.travis.yml],cleanup maybe
Python,mwaskom/seaborn,https://github.com/mwaskom/seaborn/commit/d5e42b67e19c888eb36bab9f274b47525208b81c,[.travis.yml],Clean up the travis file and test on python 3.5
Python,n1nj4sec/pupy,https://github.com/n1nj4sec/pupy/commit/6eeabf027bfa7db012b2354613453e54be545b45,[.travis.yml],Cleanup payload templates before travis build
Python,n1nj4sec/pupy,https://github.com/n1nj4sec/pupy/commit/4ef4c5680863804e1fd32e0fa8e7edaa6377450d,[.travis.yml],Fix linux buildenv cleanup
Python,napalm-automation/napalm,https://github.com/napalm-automation/napalm/commit/6a0354828cacf9f2b4d75a316117e999cc4410a6,[.travis.yml],Refactored for EOS
Python,napalm-automation/napalm,https://github.com/napalm-automation/napalm/commit/43ff9864c247199bcdc72822601a22ba3607ead2,[.travis.yml],Refactor get_interfaces()
Python,napalm-automation/napalm,https://github.com/napalm-automation/napalm/commit/10c302e66de8dc381392ac533e2a96aefeb56110,[.travis.yml],Refactored get_facts()
Python,networkx/networkx,https://github.com/networkx/networkx/commit/9f18064ad3da99cef951662a64966317873d5bbb,[.travis.yml],Cleanup travis config
Python,nilearn/nilearn,https://github.com/nilearn/nilearn/commit/1ebfe989d5732ea01e4cbdf804123b63c3cc4bac,[.travis.yml],Code cleanup (removing unused variable  PEP8)
Python,nipy/nipype,https://github.com/nipy/nipype/commit/3b14b1d6d4a37611882088b1ea75c59b3a2a96b2,[.circleci/config.yml],FIX: Repair aftermath of docs refactor  Bringing CircleCI back to green after #3124  #3131  and #3132.
Python,nipy/nipype,https://github.com/nipy/nipype/commit/4b8d467efe75b1265d1a3182a5a23ba505480aa4,[.circleci/config.yml],FIX: Repair aftermath of docs refactor  Bringing CircleCI back to green after #3124  #3131  and #3132.
Python,nipy/nipype,https://github.com/nipy/nipype/commit/68a7e4f030210dcca69d0d89814f638c58ec8afd,[.travis.yml],CI: Clean up travis.yml
Python,numba/numba,https://github.com/numba/numba/commit/2a5eac1fce37db06d821f37c0146efada7601e5d,[.travis.yml],Relaxed type similarity requirements.  Small refactor of testing logic.
Python,numenta/nupic,https://github.com/numenta/nupic/commit/f48db2b8ab1aea8af0ad079e4cb161f5551dffe5,[.travis.yml],Travis config cleanup
Python,nvbn/thefuck,https://github.com/nvbn/thefuck/commit/9ade21bf0ac8a95252d82b649b7ee186762a749f,[.travis.yml],refact(travis): enable verbose mode for tests on travis  Signed-off-by: Pablo Santiago Blum de Aguiar <scorphus@gmail.com>
Python,openai/gym,https://github.com/openai/gym/commit/e005451ef60fb4ffe666c3a61e8d2c98350d1f61,[.travis.yml],Clean up .travis.yml
Python,openai/gym,https://github.com/openai/gym/commit/cf79b188ba8023853cb5ef927a23e524d1f5c25a,[.travis.yml],some cleanups in .travis.yml
Python,openai/mujoco-py,https://github.com/openai/mujoco-py/commit/5783cb5193295ef04836a37610a6d1404644f55f,[.travis.yml],Clean up and modernize travis.yml file.
Python,openai/roboschool,https://github.com/openai/roboschool/commit/af9d696db213a5aba63ef3b06a58f3562ee7c7e5,[.travis.yml],skip cleanup before deployment
Python,openatx/uiautomator2,https://github.com/openatx/uiautomator2/commit/8584ebfa146d4ee50583103721a2c5a30df4c2e4,[.travis.yml],add skip cleanup
Python,openshift/openshift-ansible,https://github.com/openshift/openshift-ansible/commit/cecd2c1b5f641e3263cc00d04cece187706bd6f7,[playbooks/aws/openshift-master/config.yml;playbooks/aws/openshift-node/config.yml],Cleanup aws playbooks  - move common variables to vars.yml file - Move the openshift_node_ips and openshift_master_ips variables from using local_fact to just setting a var - Remove openshift_node and openshift_master role arguments  since either   defaults apply or values are supplied from the vars and vars_files for the   play
Python,openshift/openshift-ansible,https://github.com/openshift/openshift-ansible/commit/9199379f94f6b11a4841e31f6c58a11c1e9f8c3a,[playbooks/gce/openshift-master/config.yml;playbooks/gce/openshift-node/config.yml],Various fixes  - playbooks/gce/openshift-cluster:   - Remove some stray debugging statements   - Some minor formatting fixes     - removing un-necessary quotes     - cleaning up some jinja templates for readability   - add a play to the launch playbook to apply the os_update_latest role on     all hosts in the new environment   - improve setting groups and gce_public_ip when using add_host module     - set gce_public_ip as a variable for the host using the returned gce instance_data     - add a group for each tag configured on the host (pre-pending tag_ to the       tag name)   - update the openshift-master/config.yml and openshift-node/config.yml     includes to use the tag_env-host-type groups  - openshift-{master node}/config.yml   - Some cleanup     - remove some extraneous quotes     - remove connection: ssh from remote hosts  since it is the default     - remove user: root and instead set ansible_ssh_user in       inventory/gce/group_vars/all     - set openshift_public_ip and openshift_env to templated values in       inventory/gce/group_vars/all as well     - no longer set openshift_node_ips for the master host  since nodes will       register themselves now when they are configured (prevent reboot on       adding nodes)     - move setting openshift_master_ips and openshift_public_master_ips using       set_fact and instead use the vars: of the 'Configure Instances' play
Python,openshift/openshift-ansible,https://github.com/openshift/openshift-ansible/commit/3e44d3aa6d35c62c57c102f5a8fec4bf86d2a1b5,[playbooks/common/openshift-master/config.yml],Fix test and workaround for rpm generated configs  - fixed inconcistency in naming for rpm generated config test - refactoring to fix logic after the ha master refactoring had broken the   previous steps
Python,openshift/openshift-ansible,https://github.com/openshift/openshift-ansible/commit/0118ca424ea4f23765c01d982b0e810b82fd8860,[playbooks/common/openshift-master/config.yml;playbooks/common/openshift-node/config.yml],Refactor where we compute no_proxy hostnames
Python,openshift/openshift-ansible,https://github.com/openshift/openshift-ansible/commit/4fb76b9d03e170afff1d35318946ef3fc5393f55,[playbooks/common/openshift-node/config.yml],Clean up some deprecation warnings  * "Using bare variables is deprecated. Update your playbooks so that   the environment value uses the full variable syntax" * Closes #2125
Python,openshift/openshift-ansible,https://github.com/openshift/openshift-ansible/commit/265daf6b65206fc17ad35e682640477d08efbc43,[playbooks/common/openshift-cluster/config.yml;playbooks/common/openshift-master/config.yml],Refactor openshift_version behavior.  Very early in playbooks we must init the openshift_version for each host. First we determine it for the master  logic now is pushed into the openshift_docker role which we run only on first master via openshift_cli. Facts are reloaded leaving us with a first master with openshift.common.version fact we can then re-use on all other hosts. The correct version of docker should be installed as well.  We then set openshift_version for all other hosts by re-using the master fact.
Python,openshift/openshift-ansible,https://github.com/openshift/openshift-ansible/commit/7437a62c66b18d328758dbc1f3ff175aa2f53cd1,[playbooks/common/openshift-cluster/config.yml],Refactor use of initialize_oo_option_facts.yml
Python,openshift/openshift-ansible,https://github.com/openshift/openshift-ansible/commit/72b2e842f1ebd5e703fa3fe2778e45ea1bb1a9d1,[playbooks/common/openshift-cluster/config.yml],Clean up unnecessary quotes
Python,openshift/openshift-ansible,https://github.com/openshift/openshift-ansible/commit/076ed1a0ea6176ed02e78f071e6375ab342e8c64,[playbooks/byo/openshift-management/config.yml;playbooks/common/openshift-cluster/config.yml;playbooks/common/openshift-management/config.yml],Refactor openshift-management entry point
Python,openshift/openshift-ansible,https://github.com/openshift/openshift-ansible/commit/6f1c3e1b6f32f9d1fab341b39d051e5e1439fbac,[playbooks/openshift-autoheal/private/config.yml;playbooks/openshift-descheduler/private/config.yml;playbooks/openshift-etcd/private/config.yml;playbooks/openshift-glusterfs/private/config.yml;playbooks/openshift-grafana/private/config.yml;playbooks/openshift-hosted/private/config.yml;playbooks/openshift-loadbalancer/private/config.yml;playbooks/openshift-logging/private/config.yml;playbooks/openshift-management/private/config.yml;playbooks/openshift-master/private/additional_config.yml;playbooks/openshift-master/private/config.yml;playbooks/openshift-metrics/private/config.yml;playbooks/openshift-monitor-availability/private/config.yml;playbooks/openshift-monitoring/private/config.yml;playbooks/openshift-nfs/private/config.yml;playbooks/openshift-node-problem-detector/private/config.yml;playbooks/openshift-prometheus/private/config.yml;playbooks/openshift-service-catalog/private/config.yml;playbooks/openshift-web-console/private/config.yml],Fix and simplify Installer Checkpoint  Refactoring of installation order has caused the INSTALLER STATUS report to show components out of actual install order.  Several new components have been added and have not updated the installer checkpoint module correctly which causes the components to not show up in the INSTALLER STATUS report.  Changes: * No longer require a component 'order'  sort by component start time * Move component data points into playbooks to make usage easier
Python,openshift/openshift-ansible,https://github.com/openshift/openshift-ansible/commit/64d7a1e73882b537cf108031440b3c4c20b42012,[playbooks/openshift-logging/private/config.yml],Updating to require es node selectors for es5 install  only create sysctl files for nodes es will run on and clean up sysctl files when uninstalling logging
Python,openshift/openshift-ansible,https://github.com/openshift/openshift-ansible/commit/f2ae921b5d52330e2d321ed82d90837ba222d468,[playbooks/container-runtime/private/config.yml],Refactor vars in container-runtime/private
Python,openshift/openshift-ansible,https://github.com/openshift/openshift-ansible/commit/0539998388fb34f7d7d6eb6e2c03e3be09de2b64,[roles/openshift_node/tasks/apply_machine_config.yml;roles/openshift_node/tasks/config.yml],Refactor openshift_node  - Get pull secret from cluster instead of file - Use temp_dir var for temp directory - Remove temp directory - Upgrade: use (updated) local MCD image
Python,openstack/kolla-ansible,https://github.com/openstack/kolla-ansible/commit/ff91d53c7634a6580f5bc67797fbb4f0a8c8d2ac,[ansible/roles/glance/tasks/config.yml],Refactor glance config tasks  This now matches the way we copy confis in other services.  TrivialFix  Change-Id: Ia9c6d5f9a633c0b20b4d9a697863bd2753d39443
Python,openstack/kolla-ansible,https://github.com/openstack/kolla-ansible/commit/e20f3ec7f5c16085562b7f550fae47b17e738ca5,[ansible/roles/glance/tasks/config.yml],Merge "Refactor glance config tasks"
Python,openstack/kolla-ansible,https://github.com/openstack/kolla-ansible/commit/0a6cff4a6dbfd0f8a451cbb2fa36f01375c3ebf9,[ansible/roles/glance/tasks/config.yml],Refactor the glance service group mapping  Add a glance_service_groups variable containers the container name  service name and group name. In this way  we can remove lots of duplicated lines.  TrivialFix  Change-Id: I9beb7509ad7221cd495e3211a2e67d986486aac6
Python,openstack/kolla-ansible,https://github.com/openstack/kolla-ansible/commit/0523c8fc901c88179754ba7483e30b13192c217f,[ansible/roles/glance/tasks/config.yml],Merge "Refactor the glance service group mapping"
Python,openstack/kolla-ansible,https://github.com/openstack/kolla-ansible/commit/1e2a1a8fe12cd34abe904bbaca652884529f6f9a,[ansible/roles/rabbitmq/tasks/config.yml],Fix rabbitmq reconfigure  simplify role  Since Id724b44a3edd951fa8b06c9f2c347e9ed8c5ffd9  there is a reference to a non-existent variable  rabbitmq_confs  that causes deployment to fail if rabbitmq configuration other than config.json is changed.  I'm taking this opportunity to simplify the role  since we can use the Ansible handler notification system to determine when handlers need to run  without registering and checking variables. This simpler approach was used in the haproxy refactor.  Change-Id: Ibe0e7fda93afff741243ff9c350db1c8c6e1e6d3 Closes-Bug: #1816053
