ID,RepoName,CommitId,Redable,CommitMessage
2790,mantl/mantl,e5f9bb076095b237e1172e6fd8df69e1162a78af,1,Add logging  set global docker envs in travis  When I ported the setup logic to python  I did not adding any logging output. I have fixed that  by including helpful messages to users on what the setup is currently doing. I also have the setup script set the SSH_KEY env if none is set  instead of aborting.  I was forgetting to add settings to multiple places  so I figured that it was time for some DRY refactoring. This adds global envs for the docker run lines  to make it easier to keep things consistent.  For example  I changed docker run to attach stdout & stderr instead of allocating a pseudo-tty. This change allows the security setup script to generate credentials randomly  as they did before.  The volume parts of the docker run call need to be placed on the same lines  because that's the most direct way to ensure that they are populated to the correct values. If there is a DRY way of doing this  that would be better  but I can't think of anything right now.  During my heavy edits of the travis file  I found that the indentation was inconsistent. I ensured that my editor had the correct tab/space settings  and adjusted the indentation.
2791,mantl/mantl,67ca2adedd04f18b9e8638e74d8ef41b73a5eaf1,0, 
2792,mantl/mantl,ff856645c2c3fbc3d07d32eeca1877956d8bb2a3,1,[TRAVIS] merge all python scripts  rm docker  We have lots of python scripts all doing different things  and relying on env vars and exit codes to track state. These changes combine all of the python scripts into one  travis.py. The idea here is that if you want to add functionality  add to the script.  I'm also trying to remove Docker as a dependency for testing. I did spend a lot of time working on it  but it was a cludgy solution to a problem that other tools can fix.  Commits that have been squashed into this one:  [TRAVIS] Clean up new travis.py script  [TRAVIS] Add finishing touches to travis.py  [TRAVIS] Apply suggestions from @siddharthist  This commit adds changes following suggestions from Langston. Mostly  they are changes from a functional style to a more imperitive style. I also made the health checks a separate invocation within .travis.yml.  [TRAVIS] Fix syntax errors in travis.py  I was missing parens in two places.  [TRAVIS DEBUG] Is PYTHON_PATH being set correctly?  [TRAVIS DEBUG] wrong place to echo  [TRAVIS DEBUG] s/PYTHON_PATH/PYTHONPATH  [TRAVIS DEBUG] Change sys.path  not PYTHONPATH  [TRAVIS DEBUG] I forgot to import time?!  [TRAVIS DEBUG] change curl opts  [TRAVIS] Add TERRAFORM_VERSION to .travis.yml  [TRAVIS] Use str.format to inject TF version  [TRAVIS] Don't cache TF binaries  unzip elsewhere  [TRAVIS] Add cache config  debug PATH  [TRAVIS] Explicitly expand HOME  [TRAVIS] Use `os.environ['HOME']` instead of PATH  I was looking at the output of the PATH var for travis  and I noticed that `/home/travis/bin` was already there. Then I realized that travis.py wasn't expanding envvars still. While I could use the expand env vars functionality in os  I want to explicitly use HOME  since that should be simpler to change in the future.  [TRAVIS] Symlink terraform file  [TRAVIS] Start ssh-agent  [TRAVIS] Start ssh-agent in .travis.yml  [TRAVIS] Call security-setup  [TRAVIS] Preprocess tfstate  extract hostname + ip  fix indentation  better error message  skip health checks for linted providers
2793,mantl/mantl,a5a4c40d2bdb4d800b9b47cdc67e8de3909f7d03,0, 
2808,mdn/kuma,96c7b90bb9496759fcc638e825bc34a23be3578d,1,"bug 1467518: Add Python 3.6 build target  Add a optional TravisCI build that runs the tests under Python 3.6. This requires changing the way the builds are configured so that most will continue to run under Python 2.7.  Clean up the tox.ini configuration to call this build ""pytest"" rather than ""py27""  and fix the locales target."
2809,mdn/kuma,f23a1a78613a158c9dfbbaf37e32fc51e4f2143a,0, 
2824,mne-tools/mne-python,17ffea91f5034005e6b47d8c9a89647bb11a678c,1,MAINT: Refactor travis (#6753)  * MAINT: Refactor travis  * MAINT: Temporary workaround  * FIX: Better workaround  * FIX: Depth  * FIX: 3.5  * ENH: Try again  * FIX: Again  * Whatever  * FIX: Actually install what we want
2825,mne-tools/mne-python,76ee63ff92b0424a304a12532d0cb53c0833a0ec,0, 
2826,mne-tools/mne-python,e68d1963fee51c78969eb2523e9877a62024fb8a,1,MAINT: Clean up VTK and add to pre on Azure (#7780)  * MAINT: Clean up VTK and add to pre on Azure  * FIX: Move from rackcdn  * FIX: Old syntax  * FIX: Split  * FIX: Again  * FIX: Another  * FIX: cant spell  * FIX: Semicolons  * FIX: rackcdn  * FIX: Skips on Azure  * FIX: Better check?  * FIX: Fine windows  * FIX: Flake
2827,mne-tools/mne-python,99536bc419d64c5815b3d82e5abc0b14c10edbeb,0, 
2848,n1nj4sec/pupy,4ef4c5680863804e1fd32e0fa8e7edaa6377450d,1,Fix linux buildenv cleanup
2849,n1nj4sec/pupy,6c512a579c41f0fe7154a66707277b8583440a84,0, 
2878,oppia/oppia,5c853b9af62a3ce77ccc1bdec0ee4d96f0035ac2,1,Fix part of #5399: Comparing MD5 hash to prevent unnecessary files rebuilding (#5468)  * Caching /build and /backend_prod_files on travis and removing sleep statement from build.py  * Adding selective logic for detecting file changes  * Remove file in /backend_prod_files if it was deleted /dev  rename var  use os.path.join() instead of string concat  * Correctly using os.path.join()  * Rebuild all HTMls files to reflect new hash values  Fix pylint error  * Adding print statements and always rebuild HTML on start  * Always rebuild even if no new file is added  * Changing print statements for clarity and testing JS file changes  * Need to be building from /DEV  * Reverting changes to JS file  * Undo unintentional changes to JS file  * Adding more docs and use filenames instead of files  * Update docstring for copy function  add more docs and combine build_HTML into build_files  * Using tuple isntead of list  * Using optional param for build_files  * Adding else clause  renamed files to filenames  * Separating clean up logic from copy logic  * Updated copy docstring  * Add more details to docstring and reconfig if-else logic  * Fixing incorrect if-else logic  simplification of queueing tasks
2879,oppia/oppia,b3ae7bf368c1bcf93bc7ae0d658b81b75ed6f419,0, 
2884,pandas-dev/pandas,5d28f26bb3b2a4fa7adc0808be54d49a70b1589b,1,CI: fix coverage file location  CI: clean up some unused env variables  Author: Jeff Reback <jeff@reback.net>  Closes #15792 from jreback/ci and squashes the following commits:  8100d6d [Jeff Reback] CI: fix coverage file location
2885,pandas-dev/pandas,9d3554c26aa85d66cbfe6f481464f1a357af5e12,0, 
2886,pantsbuild/pants,c7c06583df9d6337de02f7ea325d6448ebcc1096,1,Fix the S3 upload in the travis deploy. (#4813)  - Without the `skip_cleanup: true` stanza travis does a   `git stash --all` before deploying  which removes the   `build-support/bin/native/s3-upload` dir. - Also fixed spelling of `local-dir` to `local_dir`. Travis   apparently normalizes both to the latter  but we may as   well match what appears in the travis documentation  to   reduce confusion among future readers. - Also added some comments/TODOs  for things that weren't   clear to me as a first-time reader of this code.
2887,pantsbuild/pants,7ad822ab839440d225e73da4a2a2f65bd7a42a01,0, 
2904,psf/black,8d588273766675ece744f9b37c40483706f3a9d7,1,Refactor Travis (#614)  Fixes #305  - Run separate jobs for mypy  self-formatting  flake8  and test runs. - Don't run flake8 in 3.8 because it is broken (and we can't really expect flake8 to always keep up with 3.8 development). - Fix unused variable in test
2905,psf/black,e4e59f87a8c4d3844dca9a14b6a4abf544c7a0c8,0, 
2924,pyload/pyload,65c243de73de7c8ade4c51a6e1ee32745195845a,1,Update .travis.yml  Fix osx support Build speedup Fix allow_failures Remove mypy test Code cleanup
2925,pyload/pyload,2f46c3e015ee87561e53d9c29e611133529ef9c2,0, 
2936,pyro-ppl/pyro,83585cd81e127b96a7bd43d54b7056b06838d379,1,Fix profiling scripts after distributions refactor (#727)
2937,pyro-ppl/pyro,29a6bd878cca4f310fd52a9b8b972fbed8189118,0, 
2948,pytorch/ignite,a3c799df5340f5edbbaa97d88d31367d781af94a,1,Fix pypi deployment for good (#607)  * [ci] try to build nightly as prereleases  * test deploy (temp move nightly job to the top)  * move nightly job back down  * fix conda channel for nightly  * only run nightly deployment on cron jobs  * Update .travis.yml  * try nightly deploy on testpypi  * disable conda build for now  * try to deploy  * try to deploy again  * fix testpypi url  * see if the password was the issue  * go back to variable password and echo username in log  * see if the password is correctly used  * see if the password is correctly used  * remove debug output  * put things back in order  * cleanup travis  * only trigger nightly build on cron  * More cleanup
2949,pytorch/ignite,4454a34ffad2929136016e7642a9f0627fead5a7,0, 
2982,scikit-image/scikit-image,78f8b57ce5bfc5cc21b4b6e9a40c8a3fb5ec3c74,1,MAINT: cleanup regionprop add PYTHONOPTIMIZE=2 to travis array (#3934)  * MAINT: add PYTHONOPTIMIZE=2 to travis array  * put the optim on another build  * new job needed  * new job needed  * remove Qt (too bad for them)  * MAINT: add PYTHONOPTIMIZE=2 to travis array  * MAINT: add PYTHONOPTIMIZE=2 to travis array  * put the optim on another build  * put the optim on another build  * new job needed  * new job needed  * new job needed  * new job needed  * remove Qt (too bad for them)  * remove Qt (too bad for them)  * Try python optmize on all python versions to see what works  * Switch to pythonoptimize=1  * Switch to pythonoptimize=1  * change functions to properties  even in pythonooptimized mode  * Enable pythonoptimize=2 again  * Enable pythonoptimize=2 again  * use a property instead of hacking properties back in.  * Fixup TODO  * Remove entries in travis array
2983,scikit-image/scikit-image,5d8af3dd6430fb32f4e93fa5d7c96d2320ff2adc,0, 
2986,scipy/scipy,9fcb5a8ef300cc14c54e9f2633142f7b5e2ca53f,1,MAINT: tools/refguide_check.py: misc fixes and cleanups + friendlier output
2987,scipy/scipy,787576fa7ddfef35033e4287c3744713c7d716bb,0, 
3018,spulec/moto,24b04b6b70ee5d12997330293a835d874c85c1c4,1,Fix deprecations in travis.yaml  https://docs.travis-ci.com/user/reference/overview/#deprecated-virtualization-environments https://blog.travis-ci.com/2019-08-27-deployment-tooling-dpl-v2-preview-release  > skip_cleanup is now deprecated  and cleanup is false by default. The default used to be true  so you had to opt out using skip_cleanup … and has been used a lot. Cleaning up the working directory from any left over build artifacts only made sense for few providers  so we have changed this default.
3019,spulec/moto,e00af2f73cb7d27c3755f18b2161b9acbd8ca8aa,0, 
3026,statsmodels/statsmodels,cc9e5d62ce09f6e41e6c99dff3dee4cf6da68f68,1,BLD: Small cleanup for travis  Fix small merge issues on travis
3027,statsmodels/statsmodels,223ea8d2b0715ed83b37a29f213d2deb96ffd1d1,0, 
3038,tensorlayer/tensorlayer,ca882d63920426c1f5480247a1c134035159664d,1,Make TensorFlow 2.0 rc1 compatible release. (#1043)  * udpate CI  * test python 3.5  * cleanup and update CHANGELOG.  * cleanup  * update README  * udpate README  * minir  * checkpoint to merge  * simplify install section.  * fix typos
3039,tensorlayer/tensorlayer,7f74569fce6659610c34362aecf78825846a4c8e,0, 
3058,twilio/twilio-python,8107ef0879c2e194822e4866fd9c762d79538c0a,1,Fix all Docker image build and push issues (#433)  * Put all commands in one line  add skip_cleanup flag  * Add more secure Docker login  fix wrong push tag
3059,twilio/twilio-python,64e75f752c476d3e142b81c2f9b2d3137e8a839d,0, 
3060,urllib3/urllib3,beade40557a02084373b9e47758936f73c1e1649,1,Fixed appveyor setup to run tests on using the 64bit Pythons  - Update tox.ini to consider environment variables for the python filepath - appveyor.yml now points tox to use the 64-bit Python installtions. - Use caching appveyor and minor cleanup of the appveyor.yml. - Do not run test builds on branches when there is a PR on appveyor. - Update travis.yml to work with the tox.ini changes.
3061,urllib3/urllib3,c20b3413681af95174a0412a0ee9d3c48724a4a0,0, 
3068,yourlabs/django-autocomplete-light,bf9e540f195edc3423f0463312d2222ab8093a14,1,travis: fix/cleanup allow_failures/exclude
3069,yourlabs/django-autocomplete-light,905a0cf1bed64f9922605a1c6143d03286d188a6,0, 
3070,yourlabs/django-autocomplete-light,752c950f91b0e0c0e8f52943483c362578dade5a,1,travis: fix/cleanup allow_failures/exclude
3071,yourlabs/django-autocomplete-light,70b7f05f0c055607828a6647b6bc94bd4bc0e99c,0, 
3126,aws/aws-sdk-ruby,969e16df080d843ee20915edce9bfc756f85d4e9,1,Fix Travis + misc cleanup (#2389)
3127,aws/aws-sdk-ruby,38cc01d007d07f1149887da50322e13c0a8d369b,0, 
3132,bigbluebutton/greenlight,1412b39620e6810ddbf184d859d2a8b116570e84,1,skip cleanup and minor fixes
3133,bigbluebutton/greenlight,4394b0b6e7ce2e530ee68ab82d98b5205959b0cf,0, 
3148,chef/chef,1640a0fa86d37805a711c273a4b5f353f0259cc4,1,Remove poise from the test matrix  Poise is currently having it's tests refactored and thus not passing tests. We can revert this commit once that's all fixed up.
3149,chef/chef,f3cefaf6b84bf0771f31418f497cc903d80a62db,0, 
3176,elastic/puppet-logstash,1062b8bde0bd94480ca4a391d0ce4e4d34a27190,1,Fix travis config after refactoring rspec stuff
3177,elastic/puppet-logstash,a150fceb550128ca213366c0b69f9c3593680a37,0, 
3352,rabbitmq/chef-cookbook,55042df026db3cf0fb9adb6efa955bcad9f309ee,1,travis cleanup and Gemfile fixing
3353,rabbitmq/chef-cookbook,2dd38a7c53c3f603c50c373ca16089e447f4899f,0, 
3376,rswag/rswag,334671cb95da8b665e5b3397f995c1326bc607d1,1,Fix travis to not cleanup when publishing rswag-ui  This is to keep `node_modules` directory.
3377,rswag/rswag,efdfee5110a0abd9cecf782e1163176a56442a92,0, 
